starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10182	10182	10182
Thu Nov 23 12:19:25 2023	1700738365	0	10183	10183	10182
