starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 23 12:17:49 2023	1700738269	0	2593	2593	2593
Thu Nov 23 12:17:42 2023	1700738262	0	2593	2593	2593
Thu Nov 23 12:17:49 2023	1700738269	0	2593	2593	2593
Thu Nov 23 12:17:42 2023	1700738262	0	2593	2593	2593
Thu Nov 23 12:17:49 2023	1700738269	0	2593	2593	2593
Thu Nov 23 12:17:42 2023	1700738262	0	2593	2593	2593
Thu Nov 23 12:17:49 2023	1700738269	0	2593	2593	2593
Thu Nov 23 12:17:49 2023	1700738269	0	2593	2593	2593
Thu Nov 23 12:17:42 2023	1700738262	0	2594	2594	2594
Thu Nov 23 12:17:49 2023	1700738269	0	2594	2594	2594
Thu Nov 23 12:17:50 2023	1700738270	0	2594	2594	2594
Thu Nov 23 12:17:49 2023	1700738269	0	2594	2594	2594
Thu Nov 23 12:17:50 2023	1700738270	0	2594	2594	2594
Thu Nov 23 12:17:49 2023	1700738269	0	2594	2594	2594
Thu Nov 23 12:17:49 2023	1700738269	0	2594	2594	2594
Thu Nov 23 12:17:49 2023	1700738269	0	2594	2594	2594
Thu Nov 23 12:17:49 2023	1700738269	0	2594	2594	2594
Thu Nov 23 12:17:34 2023	1700738254	0	2597	2597	2597
Thu Nov 23 12:17:34 2023	1700738254	0	2597	2597	2597
Thu Nov 23 12:17:34 2023	1700738254	0	2597	2597	2597
Thu Nov 23 12:17:42 2023	1700738262	0	2597	2597	2597
Thu Nov 23 12:17:34 2023	1700738254	0	2597	2597	2597
Thu Nov 23 12:17:34 2023	1700738254	0	2597	2597	2597
Thu Nov 23 12:17:34 2023	1700738254	0	2597	2597	2597
Thu Nov 23 12:17:42 2023	1700738262	0	2597	2597	2597
Thu Nov 23 12:17:34 2023	1700738254	0	2597	2597	2597
Thu Nov 23 12:17:34 2023	1700738254	0	2597	2598	2597
Thu Nov 23 12:17:34 2023	1700738254	0	2598	2598	2598
Thu Nov 23 12:17:34 2023	1700738254	0	2598	2598	2598
Thu Nov 23 12:17:34 2023	1700738254	0	2598	2598	2598
Thu Nov 23 12:17:34 2023	1700738254	0	2598	2598	2598
Thu Nov 23 12:17:34 2023	1700738254	0	2598	2598	2598
Thu Nov 23 12:17:34 2023	1700738254	0	2598	2598	2598
Thu Nov 23 12:17:39 2023	1700738259	0	2600	2600	2600
Thu Nov 23 12:17:39 2023	1700738259	0	2600	2600	2600
Thu Nov 23 12:17:39 2023	1700738259	0	2601	2601	2601
Thu Nov 23 12:17:39 2023	1700738259	0	2601	2602	2601
Thu Nov 23 12:17:39 2023	1700738259	0	2602	2602	2602
Thu Nov 23 12:17:39 2023	1700738259	0	2602	2602	2602
Thu Nov 23 12:17:39 2023	1700738259	0	2602	2602	2602
Thu Nov 23 12:17:39 2023	1700738259	0	2602	2602	2602
Thu Nov 23 12:17:39 2023	1700738259	0	2602	2602	2602
Thu Nov 23 12:17:39 2023	1700738259	0	2602	2602	2602
Thu Nov 23 12:17:39 2023	1700738259	0	2602	2602	2602
Thu Nov 23 12:17:39 2023	1700738259	0	2602	2602	2602
Thu Nov 23 12:18:05 2023	1700738285	0	2602	2602	2602
Thu Nov 23 12:17:39 2023	1700738259	0	2602	2602	2602
Thu Nov 23 12:17:39 2023	1700738259	0	2602	2602	2602
Thu Nov 23 12:18:05 2023	1700738285	0	2602	2602	2602
Thu Nov 23 12:18:05 2023	1700738285	0	2602	2602	2602
Thu Nov 23 12:17:39 2023	1700738259	0	2603	2603	2602
Thu Nov 23 12:18:05 2023	1700738285	0	2603	2603	2603
Thu Nov 23 12:17:39 2023	1700738259	0	2603	2603	2603
Thu Nov 23 12:18:05 2023	1700738285	0	2603	2603	2603
Thu Nov 23 12:18:05 2023	1700738285	0	2603	2603	2603
Thu Nov 23 12:18:05 2023	1700738285	0	2603	2603	2603
Thu Nov 23 12:18:05 2023	1700738285	0	2603	2603	2603
Thu Nov 23 12:18:05 2023	1700738285	0	2603	2603	2603
Thu Nov 23 12:18:05 2023	1700738285	0	2603	2603	2603
Thu Nov 23 12:18:05 2023	1700738285	0	2603	2603	2603
Thu Nov 23 12:18:05 2023	1700738285	0	2603	2603	2603
Thu Nov 23 12:18:05 2023	1700738285	0	2603	2603	2603
Thu Nov 23 12:18:05 2023	1700738285	0	2603	2603	2603
Thu Nov 23 12:17:57 2023	1700738277	0	2604	2604	2604
Thu Nov 23 12:17:57 2023	1700738277	0	2604	2604	2604
Thu Nov 23 12:17:57 2023	1700738277	0	2604	2604	2604
Thu Nov 23 12:17:57 2023	1700738277	0	2605	2605	2604
Thu Nov 23 12:17:57 2023	1700738277	0	2605	2605	2605
Thu Nov 23 12:17:57 2023	1700738277	0	2605	2605	2605
Thu Nov 23 12:17:57 2023	1700738277	0	2605	2605	2605
Thu Nov 23 12:17:55 2023	1700738275	0	2605	2605	2605
Thu Nov 23 12:17:57 2023	1700738277	0	2605	2605	2605
Thu Nov 23 12:17:55 2023	1700738275	0	2605	2605	2605
Thu Nov 23 12:17:57 2023	1700738277	0	2605	2605	2605
Thu Nov 23 12:17:55 2023	1700738275	0	2605	2605	2605
Thu Nov 23 12:17:55 2023	1700738275	0	2606	2606	2605
Thu Nov 23 12:17:57 2023	1700738277	0	2606	2606	2605
Thu Nov 23 12:17:55 2023	1700738275	0	2606	2606	2606
Thu Nov 23 12:17:57 2023	1700738277	0	2606	2606	2606
Thu Nov 23 12:17:55 2023	1700738275	0	2606	2606	2606
Thu Nov 23 12:17:55 2023	1700738275	0	2606	2606	2606
Thu Nov 23 12:17:57 2023	1700738277	0	2606	2606	2606
Thu Nov 23 12:17:55 2023	1700738275	0	2606	2606	2606
Thu Nov 23 12:17:55 2023	1700738275	0	2606	2606	2606
Thu Nov 23 12:17:57 2023	1700738277	0	2606	2606	2606
Thu Nov 23 12:17:55 2023	1700738275	0	2606	2606	2606
Thu Nov 23 12:18:05 2023	1700738285	0	2606	2606	2606
Thu Nov 23 12:17:55 2023	1700738275	0	2606	2606	2606
Thu Nov 23 12:17:58 2023	1700738278	0	2606	2606	2606
Thu Nov 23 12:17:58 2023	1700738278	0	2606	2606	2606
Thu Nov 23 12:17:57 2023	1700738277	0	2606	2606	2606
Thu Nov 23 12:17:55 2023	1700738275	0	2606	2606	2606
Thu Nov 23 12:18:08 2023	1700738288	0	2606	2606	2606
Thu Nov 23 12:18:05 2023	1700738285	0	2606	2606	2606
Thu Nov 23 12:18:08 2023	1700738288	0	2606	2606	2606
Thu Nov 23 12:17:55 2023	1700738275	0	2606	2606	2606
Thu Nov 23 12:17:55 2023	1700738275	0	2607	2607	2606
Thu Nov 23 12:18:08 2023	1700738288	0	2607	2607	2607
Thu Nov 23 12:18:08 2023	1700738288	0	2607	2607	2607
Thu Nov 23 12:18:08 2023	1700738288	0	2607	2607	2607
Thu Nov 23 12:18:08 2023	1700738288	0	2607	2607	2607
Thu Nov 23 12:18:08 2023	1700738288	0	2607	2608	2607
Thu Nov 23 12:18:08 2023	1700738288	0	2608	2608	2607
Thu Nov 23 12:18:08 2023	1700738288	0	2608	2608	2608
Thu Nov 23 12:18:08 2023	1700738288	0	2608	2608	2608
Thu Nov 23 12:18:08 2023	1700738288	0	2608	2608	2608
Thu Nov 23 12:18:08 2023	1700738288	0	2608	2608	2608
Thu Nov 23 12:18:08 2023	1700738288	0	2608	2608	2608
Thu Nov 23 12:18:08 2023	1700738288	0	2608	2608	2608
Thu Nov 23 12:18:08 2023	1700738288	0	2608	2608	2608
Thu Nov 23 12:18:08 2023	1700738288	0	2608	2609	2608
Thu Nov 23 12:18:03 2023	1700738283	0	2611	2611	2611
Thu Nov 23 12:18:03 2023	1700738283	0	2611	2612	2611
Thu Nov 23 12:18:00 2023	1700738280	0	2612	2612	2611
Thu Nov 23 12:18:00 2023	1700738280	0	2612	2612	2612
Thu Nov 23 12:18:02 2023	1700738282	0	2613	2613	2613
Thu Nov 23 12:18:02 2023	1700738282	0	2613	2613	2613
Thu Nov 23 12:18:02 2023	1700738282	0	2613	2613	2613
Thu Nov 23 12:18:02 2023	1700738282	0	2614	2614	2613
Thu Nov 23 12:18:02 2023	1700738282	0	2614	2614	2614
Thu Nov 23 12:17:55 2023	1700738275	0	2614	2614	2614
Thu Nov 23 12:18:02 2023	1700738282	0	2614	2614	2614
Thu Nov 23 12:17:55 2023	1700738275	0	2614	2614	2614
Thu Nov 23 12:18:02 2023	1700738282	0	2614	2614	2614
Thu Nov 23 12:18:02 2023	1700738282	0	2614	2614	2614
Thu Nov 23 12:18:02 2023	1700738282	0	2614	2614	2614
Thu Nov 23 12:18:02 2023	1700738282	0	2614	2615	2614
Thu Nov 23 12:18:02 2023	1700738282	0	2615	2615	2615
Thu Nov 23 12:18:02 2023	1700738282	0	2615	2615	2615
Thu Nov 23 12:18:02 2023	1700738282	0	2615	2615	2615
Thu Nov 23 12:18:02 2023	1700738282	0	2615	2615	2615
Thu Nov 23 12:18:00 2023	1700738280	0	2617	2617	2617
Thu Nov 23 12:18:00 2023	1700738280	0	2618	2618	2618
Thu Nov 23 12:18:00 2023	1700738280	0	2618	2618	2618
Thu Nov 23 12:18:00 2023	1700738280	0	2618	2618	2618
Thu Nov 23 12:18:00 2023	1700738280	0	2618	2618	2618
Thu Nov 23 12:18:00 2023	1700738280	0	2618	2618	2618
Thu Nov 23 12:18:00 2023	1700738280	0	2618	2618	2618
Thu Nov 23 12:18:00 2023	1700738280	0	2618	2618	2618
Thu Nov 23 12:18:00 2023	1700738280	0	2618	2618	2618
Thu Nov 23 12:18:00 2023	1700738280	0	2619	2619	2618
Thu Nov 23 12:18:00 2023	1700738280	0	2619	2619	2618
Thu Nov 23 12:18:00 2023	1700738280	0	2619	2619	2619
Thu Nov 23 12:18:00 2023	1700738280	0	2619	2619	2619
Thu Nov 23 12:18:00 2023	1700738280	0	2619	2619	2619
Thu Nov 23 12:17:45 2023	1700738265	0	2620	2620	2620
Thu Nov 23 12:17:45 2023	1700738265	0	2621	2621	2621
Thu Nov 23 12:17:44 2023	1700738264	0	2623	2623	2623
Thu Nov 23 12:17:44 2023	1700738264	0	2623	2623	2623
Thu Nov 23 12:17:44 2023	1700738264	0	2623	2623	2623
Thu Nov 23 12:17:44 2023	1700738264	0	2623	2623	2623
Thu Nov 23 12:17:44 2023	1700738264	0	2623	2623	2623
Thu Nov 23 12:17:44 2023	1700738264	0	2624	2624	2623
Thu Nov 23 12:17:44 2023	1700738264	0	2624	2624	2624
Thu Nov 23 12:17:44 2023	1700738264	0	2624	2624	2624
Thu Nov 23 12:17:44 2023	1700738264	0	2624	2624	2624
Thu Nov 23 12:17:44 2023	1700738264	0	2624	2624	2624
Thu Nov 23 12:17:44 2023	1700738264	0	2624	2624	2624
Thu Nov 23 12:17:44 2023	1700738264	0	2625	2625	2624
Thu Nov 23 12:17:44 2023	1700738264	0	2625	2625	2625
Thu Nov 23 12:17:44 2023	1700738264	0	2625	2625	2625
Thu Nov 23 12:17:31 2023	1700738251	0	2642	2643	2642
Thu Nov 23 12:17:31 2023	1700738251	0	2642	2643	2642
Thu Nov 23 12:17:31 2023	1700738251	0	2642	2643	2642
Thu Nov 23 12:17:31 2023	1700738251	0	2643	2643	2643
Thu Nov 23 12:17:31 2023	1700738251	0	2643	2643	2643
Thu Nov 23 12:17:31 2023	1700738251	0	2643	2643	2643
Thu Nov 23 12:17:31 2023	1700738251	0	2643	2643	2643
Thu Nov 23 12:17:31 2023	1700738251	0	2643	2643	2643
Thu Nov 23 12:17:31 2023	1700738251	0	2643	2644	2643
Thu Nov 23 12:17:31 2023	1700738251	0	2643	2644	2643
Thu Nov 23 12:17:31 2023	1700738251	0	2643	2644	2643
Thu Nov 23 12:17:31 2023	1700738251	0	2643	2644	2643
Thu Nov 23 12:17:31 2023	1700738251	0	2643	2644	2643
Thu Nov 23 12:17:31 2023	1700738251	0	2643	2644	2643
Thu Nov 23 12:17:32 2023	1700738252	0	2649	2649	2649
Thu Nov 23 12:17:32 2023	1700738252	0	2649	2649	2649
